State,District,Year,Crop,Season,Area,Production,Yield,Annual_Rainfall,Fertilizer
,,2020 - 2021,Moong(Green Gram),Kharif,2628.0,1669.0,0.64,1000,50
,,2020 - 2021,Peas & beans (Pulses),Rabi,286.0,259.0,0.91,1000,50
,,2020 - 2021,Rapeseed &Mustard,Rabi,15700.0,11681.0,0.74,1000,50
,,2020 - 2021,Rice,Kharif,299099.0,807853.33,2.7,1000,50
,,2020 - 2021,Soyabean,Kharif,439.0,277.0,0.63,1000,50
,,2020 - 2021,Urad,Kharif,28734.0,12068.0,0.42,1000,50
,,2020 - 2021,Wheat,Rabi,343212.0,887203.0,2.58,1000,50
,,2020 - 2021,Sesamum,Kharif,11256.0,5606.0,0.5,1000,50
,,2021 - 2022,Arhar/Tur,Kharif,5720.0,3392.0,0.59,1000,50
,,2021 - 2022,Bajra,Kharif,33.0,14.0,0.42,1000,50
,,2021 - 2022,Barley,Rabi,283.0,511.0,1.81,1000,50
,,2021 - 2022,Gram,Rabi,9700.0,12726.0,1.31,1000,50
,,2021 - 2022,Jowar,Kharif,898.0,1086.0,1.21,1000,50
,,2021 - 2022,Linseed,Rabi,2407.0,1425.0,0.59,1000,50
,,2021 - 2022,Maize,Kharif,276.0,549.0,1.99,1000,50
,,2021 - 2022,Masoor,Rabi,4690.0,6238.0,1.33,1000,50
,,2021 - 2022,Moong(Green Gram),Kharif,2228.0,847.0,0.38,1000,50
,,2021 - 2022,Peas & beans (Pulses),Rabi,291.0,237.0,0.81,1000,50
,,2021 - 2022,Rapeseed &Mustard,Rabi,21073.0,18123.0,0.86,1000,50
,,2021 - 2022,Rice,Kharif,323983.0,892248.66,2.75,1000,50
,,2021 - 2022,Soyabean,Kharif,96.0,72.0,0.75,1000,50
,,2021 - 2022,Urad,Kharif,14105.0,7137.0,0.51,1000,50
,,2021 - 2022,Wheat,Rabi,353260.0,1010324.0,2.86,1000,50
,,2021 - 2022,Sesamum,Kharif,5100.0,1581.0,0.31,1000,50
,,2021 - 2022,Cotton(lint),Kharif,1.0,,,1000,50
,,2021 - 2022,Small millets,Kharif,194.0,129.0,0.66,1000,50
,,2022 - 2023,Arhar/Tur,Kharif,7087.0,6243.0,0.88,1000,50
,,2022 - 2023,Bajra,Kharif,41.0,28.0,0.68,1000,50
,,2022 - 2023,Barley,Rabi,505.0,697.0,1.38,1000,50
,,2022 - 2023,Gram,Rabi,45720.0,73381.0,1.61,1000,50
,,2022 - 2023,Jowar,Kharif,263.0,336.0,1.28,1000,50
,,2022 - 2023,Linseed,Rabi,3271.0,2191.0,0.67,1000,50
,,2022 - 2023,Maize,Kharif,578.0,1414.0,2.45,1000,50
,,2022 - 2023,Masoor,Rabi,18350.0,24406.0,1.33,1000,50
,,2022 - 2023,Moong(Green Gram),Kharif,2940.0,1117.0,0.38,1000,50
,,2022 - 2023,Peas & beans (Pulses),Rabi,304.0,254.0,0.84,1000,50
,,2022 - 2023,Rapeseed &Mustard,Rabi,26475.0,35741.0,1.35,1000,50
,,2022 - 2023,Rice,Kharif,280363.0,1117807.0,3.99,1000,50
,,2022 - 2023,Soyabean,Kharif,434.0,572.0,1.32,1000,50
,,2022 - 2023,Urad,Kharif,15516.0,9853.0,0.64,1000,50
,,2022 - 2023,Wheat,Rabi,346656.0,991436.0,2.86,1000,50
,,2022 - 2023,Sesamum,Kharif,3984.0,1785.0,0.45,1000,50
,,2022 - 2023,Small millets,Kharif,656.0,543.0,0.83,1000,50
,39. Sagar,1997 - 1998,Arhar/Tur,Kharif,2300.0,1300.0,0.57,1000,50
,39. Sagar,1997 - 1998,Barley,Rabi,800.0,1300.0,1.63,1000,50
,39. Sagar,1997 - 1998,Groundnut,Kharif,900.0,600.0,0.67,1000,50
,39. Sagar,1997 - 1998,Jowar,Kharif,5100.0,3800.0,0.75,1000,50
,39. Sagar,1997 - 1998,Linseed,Rabi,17700.0,6600.0,0.37,1000,50
,39. Sagar,1997 - 1998,Maize,Kharif,4100.0,4500.0,1.1,1000,50
,39. Sagar,1997 - 1998,Rapeseed &Mustard,Rabi,1000.0,600.0,0.6,1000,50
,39. Sagar,1997 - 1998,Soyabean,Kharif,181400.0,159400.0,0.88,1000,50
,39. Sagar,1997 - 1998,Wheat,Rabi,232800.0,241100.0,1.04,1000,50
,39. Sagar,1997 - 1998,Sesamum,Kharif,1300.0,100.0,0.08,1000,50
,39. Sagar,1997 - 1998,Small millets,Kharif,1700.0,400.0,0.24,1000,50
,,1998 - 1999,Arhar/Tur,Kharif,2600.0,2000.0,0.77,1000,50
,,1998 - 1999,Barley,Rabi,800.0,1100.0,1.38,1000,50
,,1998 - 1999,Gram,Rabi,119200.0,98600.0,0.83,1000,50
,,1998 - 1999,Groundnut,Kharif,1100.0,900.0,0.82,1000,50
,,1998 - 1999,Jowar,Kharif,4400.0,5000.0,1.14,1000,50
,,1998 - 1999,Linseed,Rabi,15800.0,5400.0,0.34,1000,50
,,1998 - 1999,Maize,Kharif,4000.0,5200.0,1.3,1000,50
,,1998 - 1999,Rapeseed &Mustard,Rabi,1000.0,600.0,0.6,1000,50
,,1998 - 1999,Rice,Kharif,8500.0,3600.0,0.42,1000,50
,,1998 - 1999,Soyabean,Kharif,173400.0,95400.0,0.55,1000,50
,,1998 - 1999,Wheat,Rabi,226400.0,280900.0,1.24,1000,50
,,1998 - 1999,Sesamum,Kharif,1400.0,200.0,0.14,1000,50
,,1998 - 1999,Small millets,Kharif,1600.0,500.0,0.31,1000,50
,,1999 - 2000,Arhar/Tur,Kharif,2280.0,1592.0,0.7,1000,50
,,1999 - 2000,Bajra,Kharif,13.0,9.0,0.69,1000,50
,,1999 - 2000,Barley,Rabi,748.0,951.0,1.27,1000,50
,,1999 - 2000,Gram,Rabi,126844.0,110101.0,0.87,1000,50
,,1999 - 2000,Groundnut,Kharif,1695.0,1394.0,0.82,1000,50
,,1999 - 2000,Jowar,Kharif,3757.0,3840.0,1.02,1000,50
,,1999 - 2000,Linseed,Rabi,14016.0,5284.0,0.38,1000,50
,,1999 - 2000,Maize,Kharif,3950.0,5553.0,1.41,1000,50
,,1999 - 2000,Other Rabi pulses,Rabi,77376.0,32444.0,0.42,1000,50
,,1999 - 2000,Other Kharif pulses,Kharif,8872.0,2822.0,0.32,1000,50
,,1999 - 2000,Rapeseed &Mustard,Rabi,917.0,488.0,0.53,1000,50
,,1999 - 2000,Rice,Kharif,8674.0,6204.0,0.72,1000,50
,,1999 - 2000,Soyabean,Kharif,152597.0,104575.0,0.69,1000,50
,,1999 - 2000,Urad,Kharif,7767.0,2471.0,0.32,1000,50
,,1999 - 2000,Urad,Rabi,58.0,10.0,0.17,1000,50
,,1999 - 2000,Wheat,Rabi,228563.0,264891.0,1.16,1000,50
,,1999 - 2000,Niger seed,Kharif,589.0,113.0,0.19,1000,50
,,1999 - 2000,Sesamum,Kharif,1358.0,199.0,0.15,1000,50
,,1999 - 2000,Ginger,Kharif,230.0,275.0,1.2,1000,50
,,1999 - 2000,Sunflower,Kharif,10.0,5.0,0.5,1000,50
,,1999 - 2000,Safflower,Rabi,37.0,9.0,0.24,1000,50
,,2000 - 2001,Arhar/Tur,Kharif,2216.0,1368.0,0.62,1000,50
,,2000 - 2001,Bajra,Kharif,17.0,17.0,1.0,1000,50
,,2000 - 2001,Barley,Rabi,822.0,846.0,1.03,1000,50
,,2000 - 2001,Gram,Rabi,135670.0,72583.0,0.53,1000,50
,,2000 - 2001,Groundnut,Kharif,1742.0,1720.0,0.99,1000,50
,,2000 - 2001,Jowar,Kharif,3832.0,4527.0,1.18,1000,50
,,2000 - 2001,Linseed,Rabi,11285.0,3616.0,0.32,1000,50
,,2000 - 2001,Maize,Kharif,3813.0,6630.0,1.74,1000,50
,,2000 - 2001,Other Rabi pulses,Rabi,75752.0,22959.0,0.3,1000,50
,,2000 - 2001,Other Kharif pulses,Kharif,11466.0,3648.0,0.32,1000,50
,,2000 - 2001,Rapeseed &Mustard,Rabi,819.0,314.0,0.38,1000,50
,,2000 - 2001,Rice,Kharif,9822.0,5343.0,0.54,1000,50
,,2000 - 2001,Soyabean,Kharif,147732.0,121311.0,0.82,1000,50
,,2000 - 2001,Wheat,Rabi,200599.0,155152.0,0.77,1000,50
,,2000 - 2001,Niger seed,Kharif,563.0,109.0,0.19,1000,50
,,2000 - 2001,Sesamum,Kharif,1565.0,329.0,0.21,1000,50
,,2000 - 2001,Small millets,Kharif,2220.0,480.0,0.22,1000,50
,,2000 - 2001,Ginger,Kharif,274.0,327.0,1.19,1000,50
,,2000 - 2001,Sunflower,Kharif,3.0,1.0,0.33,1000,50
,,2000 - 2001,Safflower,Rabi,18.0,3.0,0.17,1000,50
,,2001 - 2002,Arhar/Tur,Kharif,2528.0,1547.0,0.61,1000,50
,,2001 - 2002,Bajra,Kharif,3.0,3.0,1.0,1000,50
,,2001 - 2002,Barley,Rabi,830.0,980.0,1.18,1000,50
,,2001 - 2002,Gram,Rabi,153246.0,123516.0,0.81,1000,50
,,2001 - 2002,Groundnut,Kharif,1819.0,1510.0,0.83,1000,50
,,2001 - 2002,Jowar,Kharif,4099.0,3810.0,0.93,1000,50
,,2001 - 2002,Linseed,Rabi,9120.0,3901.0,0.43,1000,50
,,2001 - 2002,Maize,Kharif,3805.0,6460.0,1.7,1000,50
,,2001 - 2002,Other Rabi pulses,Rabi,72686.0,27285.0,0.38,1000,50
,,2001 - 2002,Other Kharif pulses,Kharif,16169.0,4675.0,0.29,1000,50
,,2001 - 2002,Rapeseed &Mustard,Rabi,768.0,398.0,0.52,1000,50
,,2001 - 2002,Rice,Kharif,9586.0,5010.0,0.52,1000,50
,,2001 - 2002,Soyabean,Kharif,167348.0,113970.0,0.68,1000,50
,,2001 - 2002,Wheat,Rabi,189980.0,205677.0,1.08,1000,50
,,2001 - 2002,Niger seed,Kharif,489.0,85.0,0.17,1000,50
,,2001 - 2002,Sesamum,Kharif,1402.0,252.0,0.18,1000,50
,,2001 - 2002,Small millets,Kharif,2231.0,515.0,0.23,1000,50
,,2001 - 2002,Ginger,Kharif,338.0,403.0,1.19,1000,50
,,2001 - 2002,Sunflower,Kharif,12.0,6.0,0.5,1000,50
,,2001 - 2002,Safflower,Rabi,30.0,6.0,0.2,1000,50
,,2002 - 2003,Arhar/Tur,Kharif,3853.0,1439.0,0.37,1000,50
,,2002 - 2003,Bajra,Kharif,1.0,0.1,0.1,1000,50
,,2002 - 2003,Barley,Rabi,737.0,982.0,1.33,1000,50
,,2002 - 2003,Gram,Rabi,229035.0,63214.0,0.28,1000,50
,,2002 - 2003,Groundnut,Kharif,2047.0,680.0,0.33,1000,50
,,2002 - 2003,Jowar,Kharif,5206.0,3602.0,0.69,1000,50
,,2002 - 2003,Linseed,Rabi,8631.0,3153.0,0.37,1000,50
,,2002 - 2003,Maize,Kharif,3746.0,5058.0,1.35,1000,50
,,2002 - 2003,Other Rabi pulses,Rabi,69172.0,19527.0,0.28,1000,50
,,2002 - 2003,Other Kharif pulses,Kharif,25631.0,5484.0,0.21,1000,50
,,2002 - 2003,Rapeseed &Mustard,Rabi,477.0,185.0,0.39,1000,50
,,2002 - 2003,Rice,Kharif,9346.0,3411.0,0.36,1000,50
,,2002 - 2003,Soyabean,Kharif,152614.0,72734.0,0.48,1000,50
,,2002 - 2003,Wheat,Rabi,140737.0,115079.0,0.82,1000,50
,,2002 - 2003,Niger seed,Kharif,355.0,46.0,0.13,1000,50
,,2002 - 2003,Sesamum,Kharif,1769.0,246.0,0.14,1000,50
,,2002 - 2003,Small millets,Kharif,979.0,206.0,0.21,1000,50
,,2002 - 2003,Ginger,Kharif,326.0,261.0,0.8,1000,50
,,2002 - 2003,Sunflower,Kharif,9.0,4.0,0.44,1000,50
,,2002 - 2003,Safflower,Rabi,21.0,3.0,0.14,1000,50
,,2002 - 2003,Ragi,Kharif,68.0,11.0,0.16,1000,50
,,2003 - 2004,Arhar/Tur,Kharif,3647.0,2093.0,0.57,1000,50
,,2003 - 2004,Bajra,Kharif,11.0,10.0,0.91,1000,50
,,2003 - 2004,Barley,Rabi,790.0,1227.0,1.55,1000,50
,,2003 - 2004,Gram,Rabi,215438.0,176444.0,0.82,1000,50
,,2003 - 2004,Groundnut,Kharif,1799.0,1632.0,0.91,1000,50
,,2003 - 2004,Jowar,Kharif,6750.0,9215.0,1.37,1000,50
,,2003 - 2004,Jowar,Rabi,2.0,4.0,2.0,1000,50
,,2003 - 2004,Linseed,Rabi,7081.0,3412.0,0.48,1000,50
,,2003 - 2004,Maize,Kharif,3883.0,6740.0,1.74,1000,50
,,2003 - 2004,Other Rabi pulses,Rabi,64716.0,29298.0,0.45,1000,50
,,2003 - 2004,Other Kharif pulses,Kharif,28532.0,9215.0,0.32,1000,50
,,2003 - 2004,Rapeseed &Mustard,Rabi,779.0,524.0,0.67,1000,50
,,2003 - 2004,Rice,Kharif,9739.0,5976.0,0.61,1000,50
,,2003 - 2004,Soyabean,Kharif,162399.0,160815.0,0.99,1000,50
,,2003 - 2004,Urad,Kharif,27228.0,8818.0,0.32,1000,50
,,2003 - 2004,Wheat,Rabi,161798.0,183701.0,1.14,1000,50
,,2003 - 2004,Niger seed,Kharif,392.0,82.0,0.21,1000,50
,,2003 - 2004,Sesamum,Kharif,1806.0,457.0,0.25,1000,50
,,2003 - 2004,Horse-gram,Kharif,1.0,0.0,0.0,1000,50
,,2003 - 2004,Small millets,Kharif,1975.0,576.0,0.29,1000,50
,,2003 - 2004,Ginger,Kharif,309.0,368.0,1.19,1000,50
,,2003 - 2004,other misc. pulses,Kharif,9.0,0.01,0.0,1000,50
,,2003 - 2004,Sunflower,Kharif,5.0,2.0,0.4,1000,50
,,2003 - 2004,Safflower,Rabi,12.0,3.0,0.25,1000,50
,,2004 - 2005,Arhar/Tur,Kharif,3399.0,1861.0,0.55,1000,50
,,2004 - 2005,Bajra,Kharif,27.0,23.0,0.85,1000,50
,,2004 - 2005,Barley,Rabi,888.0,1245.0,1.4,1000,50
,,2004 - 2005,Gram,Rabi,207571.0,174152.0,0.84,1000,50
,,2004 - 2005,Groundnut,Kharif,1666.0,1665.0,1.0,1000,50
,,2004 - 2005,Jowar,Kharif,5677.0,6299.0,1.11,1000,50
,,2004 - 2005,Linseed,Rabi,6628.0,3172.0,0.48,1000,50
,,2004 - 2005,Maize,Kharif,4000.0,5236.0,1.31,1000,50
,,2004 - 2005,Masoor,Rabi,64932.0,26246.0,0.4,1000,50
,,2004 - 2005,Rapeseed &Mustard,Rabi,821.0,562.0,0.68,1000,50
,,2004 - 2005,Rice,Kharif,9502.0,5413.0,0.57,1000,50
,,2004 - 2005,Soyabean,Kharif,194811.0,162351.0,0.83,1000,50
,,2004 - 2005,Urad,Kharif,23200.0,7647.0,0.33,1000,50
,,2004 - 2005,Wheat,Rabi,163775.0,173088.0,1.06,1000,50
,,2004 - 2005,Castor seed,Kharif,3.0,1.0,0.33,1000,50
,,2004 - 2005,Niger seed,Kharif,458.0,88.0,0.19,1000,50
,,2004 - 2005,Sesamum,Kharif,1853.0,515.0,0.28,1000,50
,,2004 - 2005,Horse-gram,Kharif,3.0,1.0,0.33,1000,50
,,2004 - 2005,Small millets,Kharif,1968.0,524.0,0.27,1000,50
,,2004 - 2005,Ginger,Kharif,324.0,387.0,1.19,1000,50
,,2004 - 2005,Sunflower,Kharif,57.0,28.0,0.49,1000,50
,,2004 - 2005,Safflower,Rabi,11.0,3.0,0.27,1000,50
,,2004 - 2005,Ragi,Kharif,11.0,3.0,0.27,1000,50
,,2005 - 2006,Arhar/Tur,Kharif,2965.0,1611.0,0.54,1000,50
,,2005 - 2006,Bajra,Kharif,41.0,35.0,0.85,1000,50
,,2005 - 2006,Barley,Rabi,992.0,1287.0,1.3,1000,50
,,2005 - 2006,Gram,Rabi,201587.0,166914.0,0.83,1000,50
,,2005 - 2006,Groundnut,Kharif,1353.0,1128.0,0.83,1000,50
,,2005 - 2006,Jowar,Kharif,3869.0,4097.0,1.06,1000,50
,,2005 - 2006,Linseed,Rabi,6336.0,3187.0,0.5,1000,50
,,2005 - 2006,Maize,Kharif,3737.0,4897.0,1.31,1000,50
,,2005 - 2006,Masoor,Rabi,77147.0,33229.0,0.43,1000,50
,,2005 - 2006,Moong(Green Gram),Kharif,1868.0,595.0,0.32,1000,50
,,2005 - 2006,Peas & beans (Pulses),Rabi,8694.0,4090.0,0.47,1000,50
,,2005 - 2006,Rapeseed &Mustard,Rabi,975.0,643.0,0.66,1000,50
,,2005 - 2006,Rice,Kharif,8601.0,4547.0,0.53,1000,50
,,2005 - 2006,Soyabean,Kharif,168772.0,140679.0,0.83,1000,50
,,2005 - 2006,Urad,Kharif,15522.0,5245.0,0.34,1000,50
,,2005 - 2006,Urad,Rabi,9.0,2.0,0.22,1000,50
,,2005 - 2006,Wheat,Rabi,163778.0,174654.0,1.07,1000,50
,,2005 - 2006,Castor seed,Kharif,1.0,,0.0,1000,50
,,2005 - 2006,Niger seed,Kharif,545.0,109.0,0.2,1000,50
,,2005 - 2006,Sesamum,Kharif,1710.0,383.0,0.22,1000,50
,,2005 - 2006,Small millets,Kharif,118.0,200.0,1.69,1000,50
,,2005 - 2006,Sunflower,Kharif,8.0,4.0,0.5,1000,50
,,2006 - 2007,Arhar/Tur,Kharif,3242.0,1641.0,0.51,1000,50
,,2006 - 2007,Bajra,Kharif,19.0,17.0,0.89,1000,50
,,2006 - 2007,Gram,Rabi,198651.0,166072.0,0.84,1000,50
,,2006 - 2007,Groundnut,Kharif,1399.0,1011.0,0.72,1000,50
,,2006 - 2007,Jowar,Kharif,3699.0,4106.0,1.11,1000,50
,,2006 - 2007,Linseed,Rabi,5281.0,2717.0,0.51,1000,50
,,2006 - 2007,Maize,Kharif,3814.0,3299.0,0.86,1000,50
,,2006 - 2007,Masoor,Rabi,73953.0,32432.0,0.44,1000,50
,,2006 - 2007,Moong(Green Gram),Kharif,1021.0,342.0,0.33,1000,50
,,2006 - 2007,Moong(Green Gram),Rabi,13.0,4.0,0.31,1000,50
,,2006 - 2007,Other Rabi pulses,Rabi,17.0,6.0,0.35,1000,50
,,2006 - 2007,Other Kharif pulses,Kharif,10.0,3.0,0.3,1000,50
,,2006 - 2007,Peas & beans (Pulses),Rabi,8110.0,3885.0,0.48,1000,50
,,2006 - 2007,Rapeseed &Mustard,Rabi,982.0,646.0,0.66,1000,50
,,2006 - 2007,Rice,Kharif,8369.0,4303.0,0.51,1000,50
,,2006 - 2007,Soyabean,Kharif,202913.0,169615.0,0.84,1000,50
,,2006 - 2007,Urad,Kharif,18143.0,6243.0,0.34,1000,50
,,2006 - 2007,Urad,Rabi,5.0,1.0,0.2,1000,50
,,2006 - 2007,Wheat,Rabi,163695.0,172583.0,1.05,1000,50
,,2006 - 2007,Castor seed,Kharif,1.0,,0.0,1000,50
,,2006 - 2007,Jute,Kharif,74.0,,,1000,50
,,2006 - 2007,Niger seed,Kharif,332.0,60.0,0.18,1000,50
,,2006 - 2007,Horse-gram,Rabi,1.0,,0.0,1000,50
,,2006 - 2007,Small millets,Kharif,1247.0,440.0,0.35,1000,50
,,2006 - 2007,Small millets,Rabi,471.0,,0.0,1000,50
,,2006 - 2007,Ginger,Kharif,382.0,398.0,1.04,1000,50
,,2006 - 2007,Khesari,Rabi,1647.0,920.0,0.56,1000,50
,,2006 - 2007,Safflower,Rabi,3.0,1.0,0.33,1000,50
,,2007 - 2008,Arhar/Tur,Kharif,2914.0,1421.0,0.49,1000,50
,,2007 - 2008,Bajra,Kharif,30.0,24.0,0.8,1000,50
,,2007 - 2008,Barley,Rabi,766.0,1026.0,1.34,1000,50
,,2007 - 2008,Gram,Rabi,190757.0,116553.0,0.61,1000,50
,,2007 - 2008,Groundnut,Kharif,1110.0,850.0,0.77,1000,50
,,2007 - 2008,Jowar,Kharif,3096.0,3475.0,1.12,1000,50
,,2007 - 2008,Linseed,Rabi,2824.0,1320.0,0.47,1000,50
,,2007 - 2008,Maize,Kharif,3456.0,3784.0,1.09,1000,50
,,2007 - 2008,Masoor,Rabi,62441.0,25917.0,0.42,1000,50
,,2007 - 2008,Peas & beans (Pulses),Rabi,8004.0,3629.0,0.45,1000,50
,,2007 - 2008,Rapeseed &Mustard,Rabi,687.0,440.0,0.64,1000,50
,,2007 - 2008,Rice,Kharif,6639.0,3570.0,0.54,1000,50
,,2007 - 2008,Sannhamp,Kharif,35.0,13.0,0.37,1000,50
,,2007 - 2008,Soyabean,Kharif,321753.0,185330.0,0.58,1000,50
,,2007 - 2008,Urad,Kharif,28976.0,9792.0,0.34,1000,50
,,2007 - 2008,Wheat,Rabi,139562.0,131823.0,0.94,1000,50
,,2007 - 2008,Castor seed,Kharif,53.0,10.0,0.19,1000,50
,,2007 - 2008,Niger seed,Kharif,540.0,107.0,0.2,1000,50
,,2007 - 2008,Khesari,Rabi,2262.0,1005.0,0.44,1000,50
,,2007 - 2008,Ragi,Kharif,16.0,4.0,0.25,1000,50
,,2008 - 2009,Arhar/Tur,Kharif,3366.0,1965.0,0.58,1000,50
,,2008 - 2009,Bajra,Kharif,34.0,31.0,0.91,1000,50
,,2008 - 2009,Barley,Rabi,717.0,1037.0,1.45,1000,50
,,2008 - 2009,Gram,Rabi,194890.0,168775.0,0.87,1000,50
,,2008 - 2009,Groundnut,Kharif,1329.0,1066.0,0.8,1000,50
,,2008 - 2009,Jowar,Kharif,2702.0,3199.0,1.18,1000,50
,,2008 - 2009,Linseed,Rabi,2914.0,1651.0,0.57,1000,50
,,2008 - 2009,Maize,Kharif,3355.0,3760.0,1.12,1000,50
,,2008 - 2009,Masoor,Rabi,59807.0,28102.0,0.47,1000,50
,,2008 - 2009,Peas & beans (Pulses),Rabi,10826.0,5556.0,0.51,1000,50
,,2008 - 2009,Rapeseed &Mustard,Rabi,612.0,535.0,0.87,1000,50
,,2008 - 2009,Rice,Kharif,6407.0,3371.0,0.53,1000,50
,,2008 - 2009,Sannhamp,Kharif,41.0,16.0,0.39,1000,50
,,2008 - 2009,Soyabean,Kharif,303056.0,270629.0,0.89,1000,50
,,2008 - 2009,Urad,Kharif,24729.0,8357.0,0.34,1000,50
,,2008 - 2009,Wheat,Rabi,150051.0,188219.0,1.25,1000,50
,,2008 - 2009,Niger seed,Kharif,210.0,36.0,0.17,1000,50
,,2008 - 2009,Khesari,Rabi,2520.0,1480.0,0.59,1000,50
,,2008 - 2009,Ragi,Kharif,1.0,,0.0,1000,50
,,2009 - 2010,Jowar,Kharif,2533.0,4318.0,1.7,1000,50
,,2009 - 2010,Moong(Green Gram),Kharif,1136.0,460.0,0.4,1000,50
,,2009 - 2010,Moong(Green Gram),Rabi,1.0,,0.0,1000,50
,,2009 - 2010,Urad,Kharif,27327.0,11754.0,0.43,1000,50
,,2009 - 2010,Small millets,Kharif,602.0,201.0,0.33,1000,50
,,2009 - 2010,Small millets,Rabi,254.0,79.0,0.31,1000,50
,,2009 - 2010,Cowpea(Lobia),Kharif,2.0,1.0,0.5,1000,50
,,2009 - 2010,Cowpea(Lobia),Rabi,41.0,17.0,0.41,1000,50
,,2010 - 2011,Arhar/Tur,Kharif,10028.0,2558.0,0.26,1000,50
,,2010 - 2011,Bajra,Kharif,20.0,21.0,1.05,1000,50
,,2010 - 2011,Barley,Rabi,882.0,1370.0,1.55,1000,50
,,2010 - 2011,Gram,Rabi,187490.0,96182.0,0.51,1000,50
,,2010 - 2011,Groundnut,Kharif,948.0,1548.0,1.63,1000,50
,,2010 - 2011,Jowar,Kharif,2099.0,3360.0,1.6,1000,50
,,2010 - 2011,Linseed,Rabi,2193.0,1274.0,0.58,1000,50
,,2010 - 2011,Maize,Kharif,3369.0,4217.0,1.25,1000,50
,,2010 - 2011,Masoor,Rabi,59971.0,16582.0,0.28,1000,50
,,2010 - 2011,Moong(Green Gram),Kharif,1077.0,374.0,0.35,1000,50
,,2010 - 2011,Moong(Green Gram),Rabi,35.0,6.0,0.17,1000,50
,,2010 - 2011,Other Kharif pulses,Kharif,17.0,4.0,0.24,1000,50
,,2010 - 2011,Peas & beans (Pulses),Rabi,13750.0,4221.0,0.31,1000,50
,,2010 - 2011,Rapeseed &Mustard,Rabi,833.0,492.0,0.59,1000,50
,,2010 - 2011,Rice,Kharif,6004.0,4468.0,0.74,1000,50
,,2010 - 2011,Soyabean,Kharif,303594.0,271347.0,0.89,1000,50
,,2010 - 2011,Urad,Kharif,26532.0,9782.0,0.37,1000,50
,,2010 - 2011,Urad,Rabi,12.0,2.0,0.17,1000,50
,,2010 - 2011,Wheat,Rabi,172481.0,186539.0,1.08,1000,50
,,2010 - 2011,Castor seed,Kharif,73.0,23.0,0.32,1000,50
,,2010 - 2011,Niger seed,Kharif,116.0,25.0,0.22,1000,50
,,2010 - 2011,Small millets,Kharif,832.0,281.0,0.34,1000,50
,,2010 - 2011,Khesari,Rabi,2744.0,1490.0,0.54,1000,50
,,2010 - 2011,Cowpea(Lobia),Rabi,3.0,1.0,0.33,1000,50
,,2010 - 2011,Ragi,Kharif,1.0,,0.0,1000,50
,,2011 - 2012,Arhar/Tur,Kharif,25573.0,11281.0,0.44,1000,50
,,2011 - 2012,Bajra,Kharif,63.0,66.0,1.05,1000,50
,,2011 - 2012,Barley,Kharif,1262.0,2252.0,1.78,1000,50
,,2011 - 2012,Gram,Rabi,160284.0,166844.0,1.04,1000,50
,,2011 - 2012,Groundnut,Kharif,1125.0,1280.0,1.14,1000,50
,,2011 - 2012,Jowar,Kharif,2029.0,2732.0,1.35,1000,50
,,2011 - 2012,Linseed,Rabi,1695.0,1164.0,0.69,1000,50
,,2011 - 2012,Maize,Kharif,3578.0,4655.0,1.3,1000,50
,,2011 - 2012,Masoor,Rabi,44157.0,12928.0,0.29,1000,50
,,2011 - 2012,Moong(Green Gram),Kharif,7502.0,1722.0,0.23,1000,50
,,2011 - 2012,Moong(Green Gram),Rabi,17.0,5.0,0.29,1000,50
,,2011 - 2012,Other Rabi pulses,Rabi,1624.0,,0.0,1000,50
,,2011 - 2012,Other Kharif pulses,Kharif,62.0,17.0,0.27,1000,50
,,2011 - 2012,Peas & beans (Pulses),Rabi,13600.0,4817.0,0.35,1000,50
,,2011 - 2012,Rapeseed &Mustard,Rabi,513.0,417.0,0.81,1000,50
,,2011 - 2012,Rice,Kharif,6550.0,5233.0,0.8,1000,50
,,2011 - 2012,Sannhamp,Kharif,29.0,44.0,1.52,1000,50
,,2011 - 2012,Soyabean,Kharif,318038.0,316766.0,1.0,1000,50
,,2011 - 2012,Urad,Kharif,31166.0,8111.0,0.26,1000,50
,,2011 - 2012,Urad,Rabi,10.0,2.0,0.2,1000,50
,,2011 - 2012,Wheat,Rabi,195622.0,351131.0,1.79,1000,50
,,2011 - 2012,Castor seed,Kharif,90.0,21.0,0.23,1000,50
,,2011 - 2012,Niger seed,Kharif,212.0,27.0,0.13,1000,50
,,2011 - 2012,Small millets,Kharif,792.0,515.0,0.65,1000,50
,,2011 - 2012,Khesari,Rabi,5172.0,2806.0,0.54,1000,50
,,2011 - 2012,Ragi,Kharif,1.0,,0.0,1000,50
,,2012 - 2013,Arhar/Tur,Kharif,5834.0,3404.0,0.58,1000,50
,,2012 - 2013,Bajra,Kharif,22.0,67.0,3.05,1000,50
,,2012 - 2013,Barley,Kharif,1244.0,1685.0,1.35,1000,50
,,2012 - 2013,Gram,Rabi,170013.0,218125.0,1.28,1000,50
,,2012 - 2013,Groundnut,Kharif,1058.0,1167.0,1.1,1000,50
,,2012 - 2013,Jowar,Kharif,2676.0,4044.0,1.51,1000,50
,,2012 - 2013,Linseed,Rabi,1207.0,700.0,0.58,1000,50
,,2012 - 2013,Maize,Kharif,2971.0,6109.0,2.06,1000,50
,,2012 - 2013,Masoor,Rabi,40160.0,27048.0,0.67,1000,50
